,fourth_downs_rate_awayAvg,def_st_td_homeAvg,def_st_td_awayAvg,def_st_td_opp_awayAvg,def_st_td_opp_homeAvg,score_diff_homeAvg,score_diff_awayAvg,home,away,winner,date
2722,0.15493600077948944,0.11427666520392323,0.10413685152463005,0.34523710599908036,0.14328401650477937,5.837709448049475,-4.94251177264327,Texans,Titans,1,2012-09-30
2723,0.16810093432102008,0.34068717661514486,0.08265535988038664,0.2502736436768835,0.26777273642102495,-2.0073418283242095,-4.869988826379733,Broncos,Raiders,1,2012-09-30
2724,0.14455851791260477,0.08329687282094592,0.17460162513460306,0.04396852683660405,0.07848465741649456,-0.2214442351418115,0.7681370396726903,Cardinals,Dolphins,1,2012-09-30
2725,0.20344450296249356,0.1527805519343478,0.23705303030605732,0.3141648612262142,0.09086320186351551,-4.230750590564503,-2.6850915624662752,Jaguars,Bengals,0,2012-09-30
2726,0.17994776510043436,0.3567811415557053,0.22936900949600714,0.24109997769407832,0.0429140424840964,4.273833598066983,3.656038090947094,Packers,Saints,1,2012-09-30
2727,0.176677260548887,0.3569566990573616,0.2426473466455728,0.15304288530984078,0.1446600109921169,-4.565397100351178,-1.4983635493257745,Buccaneers,Washington,0,2012-09-30
2728,0.17898052351103294,0.17531919115762856,0.0,0.27572321833748975,0.2900354277813579,1.985132574115683,1.070006970518956,Eagles,Giants,1,2012-09-30
2729,0.13676904009250046,0.054376442760104116,0.36164950718919225,0.4002728027841109,0.24794344563295373,-1.038925544150815,0.6913957872636127,Cowboys,Bears,0,2012-10-01
2730,0.1994280134856014,0.2433695598508272,0.2724781918478656,0.06265568683552734,0.5825444570556728,-6.017539386920284,1.998972980729271,Rams,Cardinals,1,2012-10-04
2731,0.18277796685160397,0.21908777466739615,0.15817753813620994,0.23252014661242323,0.4849171270353548,-1.9475982545094888,0.5313085330587439,Bengals,Dolphins,0,2012-10-07
2732,0.154529382320703,0.3364644609612062,0.31181847558015274,0.02479474234153402,0.15293722461915327,-5.525833606369672,3.5975708286688306,Colts,Packers,1,2012-10-07
2733,0.20612929419381965,0.07342262318476252,0.3287315782235705,0.10819041634104593,0.11632069896721635,-5.173764880162179,4.666176890175008,Chiefs,Ravens,0,2012-10-07
2734,0.14720162993080943,0.0,0.20865643329008096,0.168498081266436,0.2580958396025575,3.630712997134,-3.5622921826522296,Giants,Browns,1,2012-10-07
2735,0.2557894176320852,0.05852113742813927,0.15886869748292531,0.46003470369815236,0.23122504943644398,2.6441787062537263,-0.25000036779924817,Steelers,Eagles,1,2012-10-07
2736,0.0969101944691671,0.4166852059057975,0.07766192257768009,0.1437115696901119,0.1386496256589953,-2.0337965153977664,4.4821341387338824,Washington,Falcons,0,2012-10-07
2737,0.1677286048419303,0.21359225151784722,0.2939882432564595,0.13505005846602525,0.08575882035585956,-2.944667919351023,2.2169230345137825,Panthers,Seahawks,0,2012-10-07
2738,0.1509365037005137,0.1383741686031726,0.5228937192189623,0.35087119311488557,0.0822952912219421,-3.2661453203419715,2.332993410865538,Jaguars,Bears,0,2012-10-07
2739,0.1771794539909718,0.01491403807102569,0.4883773359109218,0.31274668703086705,0.22994964450181532,-1.1778000002420173,-4.169175017765038,Vikings,Titans,1,2012-10-07
2740,0.2692715673403752,0.3303633229775807,0.31614732554988745,0.2484849453852872,0.0,5.570577309346023,-2.468560820315329,Patriots,Broncos,1,2012-10-07
2741,0.20557294879316623,0.033320347178473673,0.3666856122637946,0.43679765028242257,0.08939109388165832,3.125930631648449,-0.8310489063521546,49ers,Bills,1,2012-10-07
2742,0.19257540882010332,0.21227144671407017,0.10967254834599091,0.22483169078157478,0.2231279682477897,2.838534952413274,1.7579927651667528,Saints,Chargers,1,2012-10-07
2743,0.20668494269782384,0.5945065970644362,0.10575520556660042,0.13259951708278322,0.26733689161304897,0.6493429806328519,5.829694386010637,Jets,Texans,0,2012-10-08
2744,0.2911158847098435,0.45190487128375567,0.05407444354472197,0.21365555133356698,0.6669914271083638,-6.0958815014961765,2.5633253612922706,Titans,Steelers,1,2012-10-11
2745,0.20981164246049042,0.044306527154790165,0.06641182361018041,0.22669162023809658,0.10542185513271503,4.584156765637157,-4.203923902545389,Falcons,Raiders,1,2012-10-14
2746,0.2675694177528135,0.1946686909262926,0.2030015225425552,0.44931267956225224,0.3446598640590181,-3.8407932397382614,-0.18946523694708572,Browns,Bengals,1,2012-10-14
2747,0.15071745952895138,0.14638283756225257,0.22520687610578016,0.5115521499098521,0.2151819989903217,0.4022870439038093,-4.754898242989883,Dolphins,Rams,1,2012-10-14
2748,0.2521981486327503,0.5362597466359649,0.3047990472777493,0.13854396456627768,0.4364546026745217,-2.655419760969049,-5.4959312520005135,Jets,Colts,1,2012-10-14
2749,0.23699324470040922,0.11942895770374551,0.28305311772909814,0.7415159355220405,0.4256545189764786,-0.290443690591228,0.27131636047966845,Eagles,Lions,0,2012-10-14
2750,0.2798899762621473,0.32233584252310965,0.06794023656317305,0.2963960845559686,0.1306295879743475,-4.829894059871158,-5.923807471064889,Buccaneers,Chiefs,1,2012-10-14
2751,0.16542051818196474,0.46126790447686145,0.040808843272445446,0.2245981173588978,0.10122825126961263,4.570123049393376,-0.3539175530415828,Ravens,Cowboys,1,2012-10-14
2752,0.24059417405326944,0.23835856609196676,0.3392865810921934,0.4041597936676378,0.05797650302873336,2.0364936250983465,-3.5046625327646748,Cardinals,Bills,0,2012-10-14
2753,0.13906519398064196,0.2727140885802681,0.30700983726680664,0.0,0.09773625098367779,1.7104321204040283,7.180683223619666,Seahawks,Patriots,1,2012-10-14
2754,0.24357279306109164,0.215182543619674,0.0,0.20808420965292432,0.08294853931527853,5.961050469186738,3.3387586773888644,49ers,Giants,0,2012-10-14
2755,0.24556288263918347,0.45239227610937405,0.1891817738611942,0.21275016966578264,0.12830131008562928,-1.8859874839356114,-0.3309786165533435,Washington,Vikings,1,2012-10-14
2756,0.1902350242467576,0.4683152523151899,0.2896380273038683,0.023031028696898395,0.12300976353717973,7.7306946723922625,3.3362958988193427,Texans,Packers,0,2012-10-14
2757,0.30748547663193954,0.29026027487474065,0.2933466176431925,0.23056408317623162,0.19427360690325024,3.1349413500841523,0.6113967384117294,Chargers,Broncos,0,2012-10-15
2758,0.12493549840661647,0.2001088337237938,0.2529635124653025,0.27202067405717756,0.07713792755796309,9.256241023416855,2.2667611993721133,49ers,Seahawks,1,2012-10-18
2759,0.2795317178490261,0.3147021791989661,0.4191765812086198,0.6186859312149052,0.3748747368739855,-7.10159236142666,-7.912065569775554,Bills,Titans,0,2012-10-21
2760,0.20050624523792546,0.2766165493070336,0.1792173701969793,0.3173033843048404,0.11217395212654911,-4.332848405474816,-4.911790689736834,Colts,Browns,1,2012-10-21
2761,0.17666991176879973,0.21064065782876618,0.2689847725531844,0.02138875227596311,0.4516777672284516,-3.0266538204890567,2.693218228796903,Rams,Packers,0,2012-10-21
2762,0.18928022029242977,0.17546080817368084,0.22291142480838794,0.05421925927577699,0.19731983661404445,1.8357136636473406,0.6569299476699686,Vikings,Cardinals,1,2012-10-21
2763,0.24625897493545149,0.0,0.6008791070947178,0.11901452211240121,0.1939714794548461,4.286598554312412,-2.3970060443741206,Giants,Washington,1,2012-10-21
2764,0.2658788753188285,0.29261014151799847,0.19692491314170205,0.20699654356182406,0.21423355610787406,-4.615362585548983,2.439491906468713,Buccaneers,Saints,0,2012-10-21
2765,0.18419883769029566,0.19612992233827456,0.03765671342386799,0.5721766012788545,0.06493799993108171,-2.7965916097641985,-1.8000281875816926,Panthers,Cowboys,0,2012-10-21
2766,0.1881164059794449,0.4342188636025017,0.34255798746225347,0.051831170635523685,0.20336968225754232,7.60641670164662,4.248614962849461,Texans,Ravens,1,2012-10-21
2767,0.16268444653764796,0.06145233392627458,0.1280223389911193,0.07613874595627959,0.1959023625678894,-6.862347888485459,-4.657836311789024,Raiders,Jaguars,1,2012-10-21
2768,0.25924334453087516,0.2858905671201321,0.5870505839892124,0.4037058232807741,0.0,7.435149140857286,-3.3855095749721906,Patriots,Jets,1,2012-10-21
2769,0.2979465249075866,0.1885312448755874,0.04914410510095675,0.19417510716417788,0.4172849432619386,-0.46727251487332255,2.1867968656993284,Bengals,Steelers,0,2012-10-21
2770,0.24992898841487976,0.8340794015128963,0.2622407184802451,0.8740388253703844,0.29623032917284003,3.421498314443359,-1.0390799170279867,Bears,Lions,1,2012-10-22
2771,0.24002894075061904,0.1630966837408423,0.4270156034629986,0.2879204439142694,0.3583379086833441,0.695097453998399,-1.4952052143018988,Vikings,Buccaneers,0,2012-10-25
2772,0.176476115261308,1.1387970900937407,0.36374488455643944,0.06022547113269509,0.27544061324519303,6.8574961941096095,-2.864494713228492,Bears,Panthers,1,2012-10-28
2773,0.1593960380789325,0.34126658349632266,0.26924060943247735,0.1802049706658928,0.29496901018919175,-3.7054789287944914,2.4583912828263683,Browns,Chargers,1,2012-10-28
2774,0.14046892026962707,0.23891893755496652,0.2351623798388486,0.25287848217014247,0.7963081734578688,-0.7125131358065893,2.1563451288077116,Lions,Seahawks,1,2012-10-28
2775,0.1858354899935486,0.22417220401464777,0.11873554940008549,0.43411886264011124,0.10647848326114001,3.7247023532909593,-7.388795198120213,Packers,Jaguars,1,2012-10-28
2776,0.24387955515535517,0.3928685719566973,0.2561424686060912,0.10387127264429795,0.5798564833590495,-7.193890212017082,-6.308335475759353,Titans,Colts,0,2012-10-28
2777,0.15864622885064167,0.1943553033103203,0.2667214700632707,0.0,0.3912877534786865,-2.672507283416275,6.797096395755599,Rams,Patriots,0,2012-10-28
2778,0.2381878731660838,0.5470667087255061,0.13578481661379424,0.19960296410475503,0.37620951594112084,-0.7547024967880018,0.8679630696128808,Jets,Dolphins,0,2012-10-28
2779,0.11075849601375863,0.11077382119402715,0.04109670058078559,0.2792249847962578,0.39480690849277433,-0.3979584451543734,4.834159614828377,Eagles,Falcons,0,2012-10-28
2780,0.2725829562435294,0.019066847584358677,0.73316462338197,0.1106529537556917,0.15463975938384755,1.7316708151738214,-1.1560093677448617,Steelers,Washington,1,2012-10-28
2781,0.20667843213144532,0.0630205431838022,0.055918580237909715,0.36279284343000595,0.2749334296017783,-5.171686759952496,-6.482204590206059,Chiefs,Raiders,0,2012-10-28
2782,0.24298861349370152,0.034353837865292086,0.0,0.1812482913358591,0.6141546321463642,-1.8654210135903422,5.898009776835348,Cowboys,Giants,0,2012-10-28
2783,0.2833680136771132,0.27278436050951627,0.1830897561700759,0.19245379410939112,0.1866150283852243,0.04173028749301233,2.71046038294126,Broncos,Saints,1,2012-10-28
2784,0.28399347837282446,0.20566903156570068,0.15966843665505084,0.07187670450177701,0.05002535225390151,0.382267367601455,6.052772192662491,Cardinals,49ers,0,2012-10-29
2785,0.2966188536913945,0.42460335481511047,0.14587386152724013,0.43016384315716316,0.5170448444495813,1.2786722647416289,-7.213652297490707,Chargers,Chiefs,1,2012-11-01
2786,0.29107445482719935,0.17546031922525826,0.5702888321772657,0.34518325164065344,0.5352773813678786,-1.339438734500278,1.050393155874902,Bengals,Broncos,0,2012-11-04
2787,0.22297576432500757,0.3178850743896811,0.40499851940648507,0.03445799412245696,0.25018058893276274,-3.5673761826517403,3.9245523249003416,Browns,Ravens,0,2012-11-04
2788,0.17315675081726012,0.20902556918744916,0.1915746600761693,0.21514037096684424,0.09928405561120228,4.170101449064863,-0.18465772557000637,Packers,Cardinals,1,2012-11-04
2789,0.22431938770690363,0.33862435816180114,1.0357857908269765,0.25052529190477224,0.6203557366366167,-6.787831898881536,6.896168702650097,Titans,Bears,0,2012-11-04
2790,0.24415578300870627,0.2127473993886118,0.1262324276348579,0.18556100269827192,0.07141228176633252,-5.462822053485992,1.0814379278369368,Colts,Dolphins,1,2012-11-04
2791,0.17402822301112247,0.6829657667276909,0.3317213829380578,0.05492331966838656,0.10307668563417237,-1.4994962514069532,-3.1321275621529874,Washington,Panthers,0,2012-11-04
2792,0.2110154753066844,0.10828545650769845,0.1702352242326463,0.7379524853910351,0.39591141370129057,-6.930034428453489,-1.2403299598820268,Jaguars,Lions,0,2012-11-04
2793,0.19834097811292303,0.49148469681415197,0.26705907978713683,0.34848209519375384,0.18993288733611946,5.623904067376725,-6.377768739835531,Texans,Bills,1,2012-11-04
2794,0.25237629171869846,0.05190408930212326,0.3958995250745754,0.26694005109065605,0.33674732197145896,-5.875689627619569,-2.0615489384191372,Raiders,Buccaneers,0,2012-11-04
2795,0.2917204394664479,0.22084235088252274,0.320639279270351,0.3337610511430369,0.2374796450364576,1.4643081655923678,1.2995077089448692,Seahawks,Vikings,1,2012-11-04
2796,0.25686955114409216,0.0,0.017584949327606594,0.1426209718605511,0.16962874101972786,5.789589826474321,2.3027356591993597,Giants,Steelers,0,2012-11-04
2797,0.2266142262321154,0.21288032582887156,0.031892124203443284,0.5701457835754776,0.25956981426104164,4.794110398572446,-1.3138011853506755,Falcons,Cowboys,1,2012-11-04
2798,0.35076058136283056,0.16735480239195624,0.10297371221720439,0.36700668567973144,0.17591408365217684,3.0492088865638007,-0.4663656568282546,Saints,Eagles,1,2012-11-05
2799,0.3239976509853814,0.10071579856898442,0.19790900420914975,0.06643152213984067,0.45385355518938825,-7.059375911917474,-4.484158451896604,Jaguars,Colts,0,2012-11-08
2800,0.25495735009690196,0.13836056979448966,0.1584171165636434,0.15898691263685902,0.4991217328363318,-1.960150700506,5.918767605931739,Bengals,Giants,1,2012-11-11
2801,0.3325993524143244,0.2009239550812214,0.3160003042392506,0.5789087429442012,0.16960333874254738,2.9054275044697926,-6.57349286879573,Dolphins,Titans,0,2012-11-11
2802,0.25494076374781666,0.3016366137525141,0.15892558170731913,0.6889263285068197,0.31398072468962945,-0.6036488861041898,-0.9554998545334404,Vikings,Lions,1,2012-11-11
2803,0.23390647146841465,0.33139057065887195,0.30844202844750446,0.3246011815954934,0.0,6.7119081236434495,-5.988101707244271,Patriots,Bills,1,2012-11-11
2804,0.1118422359869537,0.15597804570105417,0.19456496547918425,0.23723747957683936,0.16395546818605736,1.232597075331595,5.470481150532308,Saints,Falcons,1,2012-11-11
2805,0.15479981559916645,0.37088721144133185,0.38905860734416337,0.47376155848704316,0.2500751956001226,-0.34124132701215837,0.965568287871936,Buccaneers,Chargers,1,2012-11-11
2806,0.299812461054906,0.3941830407817789,0.5239525442353827,0.3171369185576919,0.18620285819632743,-2.938429170884203,2.609698413103126,Panthers,Broncos,0,2012-11-11
2807,0.20016315119451755,0.378316050718709,0.0482814076196086,0.3132438105652398,0.19780251470777244,1.2491917131340788,-4.466764603177667,Ravens,Raiders,1,2012-11-11
2808,0.26573312502512697,0.18078642241335074,0.4726603969028833,0.3609356779416853,0.21995735724221413,0.8998051310152507,-0.7468168264341021,Seahawks,Jets,1,2012-11-11
2809,0.24886516733675554,0.09411210264590048,0.029667713041634406,0.6530088075324041,0.3354231884111085,-1.527576348869381,-1.600884600357113,Eagles,Cowboys,0,2012-11-11
2810,0.2362077463275069,0.15026329732414548,0.18104295691027128,0.36448653927107466,0.06764286571279969,6.19335285991299,-3.245608183464742,49ers,Rams,0,2012-11-11
2811,0.2536698483869722,1.1007810234575095,0.6118666207627337,0.17726533903511682,0.31915426311805134,6.455745837190441,7.936182129949624,Bears,Texans,0,2012-11-11
2812,0.29261402417347826,0.01637386623386291,0.1333276081944493,0.3931665052218206,0.13279860361736,3.1567655627621685,-7.509134756859944,Steelers,Chiefs,1,2012-11-12
2813,0.2081075282577121,0.25912075596788514,0.18737204958950168,0.13393896671145225,0.2972322627663796,-6.557930889520655,2.679630873840728,Bills,Dolphins,1,2012-11-15
2814,0.16688881699124952,0.18132129333093114,0.17829260945901684,0.2002244875413513,0.22108916945813153,5.7218988205939585,-1.6017177688357167,Falcons,Cardinals,1,2012-11-18
2815,0.207502067688511,0.027667543300953994,0.2968142665311182,0.2212906369838411,0.6089835584209828,-1.9395092385573578,-3.1633028401849885,Cowboys,Browns,1,2012-11-18
2816,0.16265915440758727,0.1482614075369077,0.27611414629085695,0.09273855336061625,0.6426982116809903,0.5729723570960916,4.366442587495485,Lions,Packers,0,2012-11-18
2817,0.24807266616808754,0.1252684944994748,0.10285226691128825,0.5396312800438924,0.697468510524013,-8.5784503964998,-2.5736363275934857,Chiefs,Bengals,0,2012-11-18
2818,0.27193866145989376,0.16904576975567004,0.4410688826068467,0.41829773788624575,0.3403330825357472,-5.866711102886843,-2.3011289143661116,Rams,Jets,0,2012-11-18
2819,0.3601786049885087,0.6377238601130444,0.0874671381044993,0.45421288493426415,0.09624854575835942,-2.5350213767804393,-2.5811587700095653,Washington,Eagles,1,2012-11-18
2820,0.2099355476452477,0.3673413580562154,0.3427788254022688,0.23112277578115464,0.1735234744450974,-2.0420501671875133,0.43631024820717634,Panthers,Buccaneers,0,2012-11-18
2821,0.17918602375247378,0.5366017170139066,0.09385990781849418,0.39968013438175704,0.16261523072748285,7.841321123588549,-7.867184266180816,Texans,Jaguars,1,2012-11-18
2822,0.3132879566895336,0.04499962860323201,0.2840602273456172,0.1526707699029261,0.2919520335602682,-5.0459290125882434,1.6977247410076999,Raiders,Saints,0,2012-11-18
2823,0.18189110490407984,0.570982016745301,0.6935699893731185,0.42167585378748773,0.24529979224919518,3.5360775032357807,2.324696991541093,Broncos,Chargers,1,2012-11-18
2824,0.3535802134538695,0.3103555240842286,0.18445135915072458,0.0619142347671848,0.0,9.360705200162151,-3.885206233724001,Patriots,Colts,1,2012-11-18
2825,0.2681021526011161,0.015274785881893252,0.347301144869933,0.16883066150396345,0.28780005959603,3.224878944494785,1.9238206458933562,Steelers,Ravens,0,2012-11-18
2826,0.21151934578193818,0.1391503647727009,1.2736942923588368,0.2974646146328922,0.06264024286584333,7.2947096864015615,8.705394820453549,49ers,Bears,1,2012-11-19
2827,0.23836308885799645,0.13855043451501473,0.501776859857145,0.15206168234692174,0.6006021254604459,-0.17641964420012657,7.766945899591282,Lions,Texans,0,2012-11-22
2828,0.360637256655866,0.4246614580877638,0.5964578335564679,0.09002046603025848,0.5689179107065129,-0.9296219194996569,-2.8468692836914293,Cowboys,Washington,0,2012-11-22
2829,0.2801378503825789,0.5422408245936655,0.26019577061917687,0.0,0.3837129165346932,-3.998699384161057,8.818761186612466,Jets,Patriots,0,2012-11-22
2830,0.27142845084142664,0.6197092658719948,0.4039855931955757,0.15797887952552175,0.6307339301950454,1.4259638618913684,4.528348766085969,Chargers,Ravens,0,2012-11-25
2831,0.2801460507683695,1.1779281194613835,0.2798310362950189,0.27976359301201215,0.2777254255347619,7.242696028888446,-1.015611566340187,Bears,Vikings,1,2012-11-25
2832,0.1852270159305468,0.06010899752609323,0.03078347086118463,0.35234057396041263,0.5044884057268029,-1.2387860354368336,-7.5810825354978135,Bengals,Raiders,1,2012-11-25
2833,0.2912900342826762,0.27759668577785906,0.014235521544543304,0.268218748241617,0.20696292040916875,-3.7832836319469445,3.1054919087888813,Browns,Steelers,1,2012-11-25
2834,0.34692069525364316,0.3320909715809396,0.24189885427552865,0.2774773620443638,0.03561810373628253,-2.196691011664866,-6.5683290355544175,Colts,Bills,1,2012-11-25
2835,0.2604029310126325,0.06930764480324617,0.7588147392222232,0.22954035519345706,0.6448953710674201,-8.497828332491252,4.872996410690568,Chiefs,Broncos,0,2012-11-25
2836,0.1997744674761297,0.17502630349561826,0.16908325352216655,0.20571846658714876,0.2849620166896305,-0.1793687103138506,1.6661510405065874,Dolphins,Seahawks,1,2012-11-25
2837,0.12378023384126145,0.5606670964451433,0.16928380327861917,0.2064115845527067,0.19375713481981274,1.701536513036276,4.864938538976746,Buccaneers,Falcons,0,2012-11-25
2838,0.32840624402825486,0.08834088780525816,0.29554409185276753,0.7542517655118463,0.5348675481835774,-8.708063288495325,-8.188188342580743,Jaguars,Titans,1,2012-11-25
2839,0.24572398491542963,0.2424844580032598,0.1282590403774546,0.057737379647602186,0.11929585251513306,2.0266755533354783,6.624729006268501,Saints,49ers,0,2012-11-25
2840,0.30217443970713254,0.16716999933931456,0.15514462236868085,0.31234645886669143,0.1877336786508597,-2.4629744213912157,-5.068561328492971,Cardinals,Rams,0,2012-11-25
2841,0.18352307199747092,0.3026564007769835,0.25832780479297346,0.0867646487191856,0.14921500153428835,5.34067604284913,5.111113492063522,Giants,Packers,1,2012-11-25
2842,0.19249514596231526,0.08186407421215504,0.34294554964548696,0.40178394395774664,0.8246283966885294,-3.693132509827461,-3.5072336518410694,Eagles,Panthers,0,2012-11-26
2843,0.2877484672930086,0.31304671777010196,0.38023925470557035,0.11174008286591917,0.1930275815061152,4.782681159484201,3.378777830966388,Falcons,Saints,1,2012-11-29
2844,0.1907183508739318,0.30513693509443374,0.08199880335507659,0.49646884918340844,0.33869312911336935,-6.0722491956075295,-8.60225033062456,Bills,Jaguars,1,2012-12-02
2845,0.21270362665638912,1.0986185733077503,0.15837766503396036,0.31105578327922023,0.25902625612826347,4.752271985332821,3.421937923735817,Bears,Seahawks,0,2012-12-02
2846,0.382465410541902,0.08483832163515487,0.308247651843897,0.3978713061114724,0.7158495334026919,-0.864889368183731,-4.146118099141768,Lions,Colts,0,2012-12-02
2847,0.2763937244096453,0.345557045569459,0.26196544189727344,0.26190230447810153,0.07982082351819268,4.92955429168716,-0.11818946369601924,Packers,Vikings,1,2012-12-02
2848,0.24369661610586757,0.41831460196739023,0.469930480432059,0.1424107509878797,0.7064959415016787,-5.2645376224387785,7.525873206122139,Titans,Texans,0,2012-12-02
2849,0.216445858656576,0.0650127130614757,0.4755130113920376,0.37572277636960244,0.604931791188443,-9.709103335915094,-3.885921069376561,Chiefs,Panthers,1,2012-12-02
2850,0.2520203727688599,0.12247921262008112,0.11986196992354944,0.05395733542383449,0.2695395950201298,-5.942064019405119,8.030976992281802,Rams,49ers,1,2012-12-02
2851,0.3097652346871994,0.24199406364238174,0.6128257099826673,0.0,0.3456862864013326,-0.5195557585105739,10.555167665816736,Dolphins,Patriots,0,2012-12-02
2852,0.16463331549056848,0.5069953058074963,0.1423208657500548,0.32807009296417977,0.3369026086537096,-2.7176026584985644,-2.5409550455974115,Jets,Cardinals,1,2012-12-02
2853,0.24384927138808632,0.7111134005084854,0.5239162377454324,0.33648011330156263,0.36836763099990383,5.019143254932828,1.992854670424221,Broncos,Buccaneers,1,2012-12-02
2854,0.18422233463173404,0.028789937783643575,0.25516209265842205,0.19023675202146081,0.440479138638852,-8.40748443819639,-3.597415092053953,Raiders,Browns,0,2012-12-02
2855,0.32863992704982115,0.7347568844422323,0.05628154956184858,0.4723650431529074,0.5901683905837368,0.8261539020118738,0.45518586113829307,Chargers,Bengals,0,2012-12-02
2856,0.2889203007910297,0.45525443194492565,0.013357347338717273,0.328538845253128,0.14804339842393027,4.53356432610563,2.5936153787592344,Ravens,Steelers,0,2012-12-02
2857,0.3110291323920289,0.3973594875629279,0.0765945372619843,0.7715476057759135,0.5323415279589401,-0.3335449122612826,-5.695896580168391,Cowboys,Eagles,1,2012-12-02
2858,0.2723251023069436,0.5482748168339222,0.28443422469335466,0.14023114384848873,0.08274843877856733,-0.41295836545902453,3.997540964838863,Washington,Giants,1,2012-12-03
2859,0.25326693525653,0.02697981446002519,0.6442247373165761,0.3341317381046869,0.401849979928405,-9.524807711778093,5.258756187278152,Raiders,Broncos,0,2012-12-06
2860,0.284260290179699,0.28375906405730433,0.41614178325345585,0.24153756877341623,0.39022908341392015,-5.998012371872765,-4.446240506904307,Bills,Rams,0,2012-12-09
2861,0.23366196791886107,0.0527732599301485,0.3753771694846041,0.5028918705072827,0.44292034242643236,2.303338839922353,-0.9468480763304449,Bengals,Cowboys,0,2012-12-09
2862,0.30685008756943594,0.2390405564234931,0.060917496161791845,0.5668265225760043,0.3291498866358799,-2.719170424089941,-9.391775373132589,Browns,Chiefs,1,2012-12-09
2863,0.3452854520286097,0.3637065546692062,0.3850663524274207,0.6503426223214539,0.3620882874633753,-3.178749021192667,-5.146696398788675,Colts,Titans,1,2012-12-09
2864,0.22366263368151068,0.24101809278162917,1.032150250893085,0.2213541743793499,0.2409600039732667,-1.5004327541511968,5.749332949576391,Vikings,Bears,1,2012-12-09
2865,0.19418531056157634,0.16175187622602277,0.6884713625259109,0.5091361789880534,0.30795095880307266,2.016045673865636,0.6253829108806199,Steelers,Chargers,0,2012-12-09
2866,0.30322959601183386,0.49035035939967975,0.04961160470913392,0.7210685479611506,0.314922754061376,1.8513245442563273,-5.8597999300586086,Buccaneers,Eagles,0,2012-12-09
2867,0.26052438451963067,0.5178108227892748,0.4272072649517369,0.13892278887797538,0.07815065702978836,0.22293758695886745,4.396200452037575,Washington,Ravens,1,2012-12-09
2868,0.14018617572580583,0.44415357086974644,0.29334102757634295,0.15897161231670803,0.3509443669966598,-2.995993447422854,4.293839401901357,Panthers,Falcons,1,2012-12-09
2869,0.2323691372381571,0.0767963955424388,0.4788528431907177,0.5426016054804857,0.46497042098636876,-7.575229133577746,-4.987974579277104,Jaguars,Jets,0,2012-12-09
2870,0.20723426732366684,0.4111284704491026,0.22505084751974674,0.39667331221507646,0.05075736260987107,8.113905875101707,-0.5647244818370845,49ers,Dolphins,1,2012-12-09
2871,0.29018379682285345,0.2626200539959881,0.35665656567164833,0.4022745147516554,0.10457536715957502,5.805901399983228,2.3918583515098906,Giants,Saints,1,2012-12-09
2872,0.17524476396681607,0.22133661010161515,0.1223271646671307,0.6090918783255956,0.2863326222321155,3.033521088067033,-3.5025890603807883,Seahawks,Cardinals,1,2012-12-09
2873,0.2549375778656896,0.3126060486959753,0.08020644326461786,0.6199321685138948,0.07484223523859675,2.0869915101173295,-0.7672283369742927,Packers,Lions,1,2012-12-09
2874,0.3044539396586856,0.8010690819907059,0.4442935226247721,0.1346415626368207,0.0,11.983720007516913,7.019481829340055,Patriots,Texans,1,2012-12-10
2875,0.3226911141986167,0.09836907716268867,0.0495492955570264,0.5614986620083089,0.8242817651877736,-5.834512112875685,2.749359949946985,Eagles,Bengals,0,2012-12-13
2876,0.2533004483460128,0.27747691763293725,0.24638955226614334,0.17056742620936144,0.15037430441024285,4.818374484977621,5.338337447853698,Falcons,Giants,1,2012-12-16
2877,0.1774794623939981,0.9153528814287142,0.2934769649515355,0.07026246657617863,0.20771154670946557,4.7022117067083355,2.5169317666285353,Bears,Packers,0,2012-12-16
2878,0.3541713716335799,0.22424943059885188,0.5543291383012,0.07257264269748444,0.308783060766497,-2.320265530431881,0.39781833678138934,Browns,Washington,0,2012-12-16
2879,0.2621869484199655,0.5368373515855327,0.22611007275575482,0.2152954207565916,0.2266080247599098,-3.9624695794846967,-1.6592897178285957,Rams,Vikings,0,2012-12-16
2880,0.1929097884704396,0.21116036443696556,0.0720605304086711,0.43629671580230506,0.37219002768876147,-1.158543509958548,-8.424695179383768,Dolphins,Jaguars,1,2012-12-16
2881,0.23437607596565074,0.33786840813815333,0.45982534462490937,0.44161967427243204,0.381083268936143,1.2603477822820501,1.2642144191998774,Saints,Buccaneers,1,2012-12-16
2882,0.26432002465057913,0.4013115435829303,0.7502270156126676,0.3139563462168174,0.13050180419980514,3.8005177774630603,5.486825191919325,Ravens,Broncos,0,2012-12-16
2883,0.4410769420706423,0.4143093159795409,0.3206103706947593,0.3396150460025377,0.10283953502818852,7.482582223444875,-2.5894919165600907,Texans,Colts,1,2012-12-16
2884,0.24855189722329823,0.26623310536955663,0.20763088645559383,0.2686021808498592,0.34479094169981506,-4.062730275146393,3.232506051269982,Bills,Seahawks,0,2012-12-16
2885,0.25725180863065644,0.11476001239398678,0.07475317872655078,0.5668113501443282,0.5500309430399656,-3.4019744141007884,-1.013911572532138,Cardinals,Lions,1,2012-12-16
2886,0.18294147850932868,0.7918902232492474,0.41781455839346004,0.31949186910638333,0.47762120914221906,0.14900177271567827,-2.968692239657168,Chargers,Panthers,0,2012-12-16
